row_id,poverty_probability
1521,0.3435
1522,0.7381000000000001
1523,0.7537
1524,0.8159000000000001
1525,0.7314999999999999
1526,0.3523
1527,0.6871
1528,0.5124000000000001
1529,0.40180000000000005
1530,0.5767999999999999
1531,0.6966
1532,0.5058
1533,0.1608
1534,0.7765000000000001
1535,0.8933000000000002
1536,0.7261
1537,0.8303
1538,0.5502999999999999
1539,0.44489999999999996
1540,0.7404000000000001
1541,0.40440000000000004
1542,0.293
1543,0.21070000000000005
1544,0.437
1545,0.5471
1546,0.2638
1547,0.8944000000000001
1548,0.5629
1549,0.8947
1550,0.5293
1551,0.9089
1552,0.40890000000000004
1553,0.3115
1554,0.6729
1555,0.38320000000000004
1556,0.7762
1557,0.6618999999999999
1558,0.6207
1559,0.21740000000000004
1560,0.7783
1561,0.5224
1562,0.4566
1563,0.2153
1564,0.739
1565,0.7149
1566,0.23579999999999995
1567,0.14389999999999997
1568,0.8285
1569,0.6198
1570,0.4263
1571,0.388
1572,0.4532999999999999
1573,0.3175
1574,0.3489000000000001
1575,0.3305
1576,0.555
1577,0.38260000000000005
1578,0.536
1579,0.37520000000000003
1580,0.6085
1581,0.02408564102564103
1582,0.3703
1583,0.2708
1584,0.6891
1585,0.36389999999999995
1586,0.6989
1587,0.3955
1588,0.5999
1589,0.7623
1590,0.23730000000000007
1591,0.4579999999999999
1592,0.0583
1593,0.2503
1594,0.5330999999999999
1595,0.6053999999999999
1596,0.2873
1597,0.6052000000000001
1598,0.33999999999999997
1599,0.5719999999999998
1600,0.4683
1601,0.8477
1602,0.5131
1603,0.7920999999999999
1604,0.6389000000000001
1605,0.5023
1606,0.9094999999999999
1607,0.38060000000000005
1608,0.3405
1609,0.3824
1610,0.3786
1611,0.6098999999999999
1612,0.6750999999999999
1613,0.6416000000000001
1614,0.3430000000000001
1615,0.5239999999999999
1616,0.3515
1617,0.5369999999999999
1618,0.6020999999999999
1619,0.8777999999999999
1620,0.3653
1621,0.6229
1622,0.7666999999999999
1623,0.6857
1624,0.4398999999999999
1625,0.46340000000000003
1626,0.2902
1627,0.7057
1628,0.25149999999999995
1629,0.5604
1630,0.7422000000000001
1631,0.6121000000000001
1632,0.3054
1633,0.10740000000000001
1634,0.8223
1635,0.4327
1636,0.8007000000000002
1637,0.6258999999999999
1638,0.7538000000000001
1639,0.4423
1640,0.5086999999999999
1641,0.7975000000000001
1642,0.8668000000000001
1643,0.6884
1644,0.8189
1645,0.7362
1646,0.4258
1647,0.6028999999999999
1648,0.8855000000000001
1649,0.31420000000000003
1650,0.8676999999999999
1651,0.8839000000000002
1652,0.5755000000000001
1653,0.8602000000000001
1654,0.5759000000000001
1655,0.5031
1656,0.42479999999999996
1657,0.33709999999999996
1658,0.41980000000000006
1659,0.33790000000000003
1660,0.25029999999999997
1661,0.8797
1662,0.4095000000000001
1663,0.8321
1664,0.8150999999999999
1665,0.4062
1666,0.7788999999999999
1667,0.8768
1668,0.9339999999999998
1669,0.5921
1670,0.9231
1671,0.7491000000000001
1672,0.9068999999999999
1673,0.5232
1674,0.251
1675,0.5885
1676,0.6724
1677,0.5918999999999999
1678,0.7689000000000001
1679,0.5954999999999999
1680,0.8016
1681,0.5563
1682,0.6700999999999999
1683,0.4746
1684,0.6561
1685,0.47689999999999994
1686,0.6537
1687,0.647
1688,0.8471
1689,0.4051
1690,0.7912000000000001
1691,0.5882000000000001
1692,0.7424
1693,0.4842000000000001
1694,0.6637
1695,0.6901
1696,0.7672
1697,0.39879999999999993
1698,0.2509
1699,0.6393
1700,0.6931
1701,0.7202999999999998
1702,0.6355000000000001
1703,0.7261
1704,0.3348
1705,0.7761999999999999
1706,0.6421
1707,0.6877
1708,0.7816
1709,0.2792
1710,0.4121
1711,0.76
1712,0.34639999999999993
1713,0.6816000000000001
1714,0.6794
1715,0.7914999999999999
1716,0.3736
1717,0.21030000000000001
1718,0.6147
1719,0.7680000000000001
1720,0.5399
1721,0.861
1722,0.4307
1723,0.40920000000000006
1724,0.37810000000000005
1725,0.4899
1726,0.6916
1727,0.6556000000000001
1728,0.46399999999999997
1729,0.0849
1730,0.6622
1731,0.7657999999999999
1732,0.3555
1733,0.5231
1734,0.3515
1735,0.8032
1736,0.13599999999999998
1737,0.7858000000000002
1738,0.6465
1739,0.5027
1740,0.8286
1741,0.8217000000000001
1742,0.3541
1743,0.5398999999999999
1744,0.9225
1745,0.8347
1746,0.6743
1747,0.41669999999999996
1748,0.48419999999999996
1749,0.7585999999999999
1750,0.6234
1751,0.5902999999999999
1752,0.8281000000000001
1753,0.8848
1754,0.14369999999999997
1755,0.6045
1756,0.8637999999999998
1757,0.5350999999999999
1758,0.7907
1759,0.4096
1760,0.6015
1761,0.6285999999999998
1762,0.4984
1763,0.6460000000000001
1764,0.7448999999999999
1765,0.8977999999999999
1766,0.6327999999999999
1767,0.9312000000000001
1768,0.19069999999999998
1769,0.3912
1770,0.6517
1771,0.7857
1772,0.2926
1773,0.29309999999999997
1774,0.8361000000000001
1775,0.7176
1776,0.6374000000000001
1777,0.3694
1778,0.8631
1779,0.5801
1780,0.5789
1781,0.561
1782,0.7774000000000001
1783,0.46840000000000004
1784,0.21480000000000002
1785,0.46979999999999994
1786,0.6775
1787,0.8697999999999999
1788,0.1727
1789,0.778
1790,0.42779999999999996
1791,0.6255
1792,0.49119999999999997
1793,0.7590999999999999
1794,0.8257999999999999
1795,0.8168000000000001
1796,0.7217999999999999
1797,0.8156000000000001
1798,0.6832
1799,0.6900999999999999
1800,0.6872
1801,0.8205
1802,0.8355
1803,0.8630000000000001
1804,0.8366
1805,0.5029999999999999
1806,0.8406
1807,0.7732
1808,0.43359999999999993
1809,0.7982
1810,0.45
1811,0.7363999999999999
1812,0.8881
1813,0.5978999999999999
1814,0.5608000000000001
1815,0.6780000000000002
1816,0.5987
1817,0.8234
1818,0.8779
1819,0.7730999999999999
1820,0.26080000000000003
1821,0.8540999999999999
1822,0.35120000000000007
1823,0.3165
1824,0.3701
1825,0.8292999999999999
1826,0.5253
1827,0.38620000000000004
1828,0.7780000000000001
1829,0.5726
1830,0.43929999999999997
1831,0.5363
1832,0.3804
1833,0.8583000000000001
1834,0.8963000000000001
1835,0.22560000000000002
1836,0.7777000000000001
1837,0.3355
1838,0.7868999999999999
1839,0.6355000000000001
1840,0.7156999999999999
1841,0.6037
1842,0.9187000000000001
1843,0.6733
1844,0.4732999999999999
1845,0.31670000000000004
1846,0.7579999999999999
1847,0.6933
1848,0.39740000000000003
1849,0.4827
1850,0.5278
1851,0.6658999999999999
1852,0.7324999999999999
1853,0.5508
1854,0.7714000000000001
1855,0.0396
1856,0.163
1857,0.8588999999999999
1858,0.7568
1859,0.8071999999999999
1860,0.3808999999999999
1861,0.6282
1862,0.8802999999999999
1863,0.3215
1864,0.5784
1865,0.2748
1866,0.6718999999999999
1867,0.41200000000000003
1868,0.6642999999999999
1869,0.8361000000000001
1870,0.31920000000000004
1871,0.38430000000000003
1872,0.9111
1873,0.5377
1874,0.8021
1875,0.45319999999999994
1876,0.48450000000000004
1877,0.8567
1878,0.8159999999999998
1879,0.4311
1880,0.5654000000000001
1881,0.7173
1882,0.6535999999999998
1883,0.7448
1884,0.5283
1885,0.2414
1886,0.6557999999999999
1887,0.22519999999999998
1888,0.3869
1889,0.5353999999999999
1890,0.6690999999999999
1891,0.33140000000000003
1892,0.19470242424242423
1893,0.26609999999999995
1894,0.5982
1895,0.6806999999999999
1896,0.9038
1897,0.7101
1898,0.5122000000000001
1899,0.9039000000000001
1900,0.6978
1901,0.2571
1902,0.37900000000000006
1903,0.30970000000000003
1904,0.4909
1905,0.7383
1906,0.7962
1907,0.13799999999999998
1908,0.49119999999999997
1909,0.8369
1910,0.6054
1911,0.6614000000000001
1912,0.5894
1913,0.6888
1914,0.5736
1915,0.1467
1916,0.8289
1917,0.9422
1918,0.5787
1919,0.657
1920,0.6584
1921,0.4962
1922,0.4903999999999999
1923,0.6865
1924,0.7129999999999999
1925,0.5144
1926,0.3216
1927,0.5187999999999999
1928,0.3173
1929,0.7962
1930,0.6242
1931,0.6086
1932,0.6434
1933,0.28650000000000003
1934,0.7913000000000001
1935,0.8121
1936,0.6947
1937,0.5942999999999999
1938,0.7350000000000001
1939,0.7716
1940,0.39390000000000003
1941,0.6325999999999999
1942,0.5635999999999999
1943,0.4175
1944,0.5248
1945,0.42519999999999997
1946,0.2983
1947,0.4699
1948,0.47219999999999995
1949,0.7153999999999999
1950,0.6883999999999999
1951,0.35430000000000006
1952,0.8068000000000002
1953,0.19519999999999998
1954,0.6307
1955,0.3479
1956,0.5957999999999999
1957,0.8014999999999999
1958,0.8021
1959,0.4711
1960,0.8615
1961,0.5257
1962,0.923
1963,0.6426
1964,0.32680000000000003
1965,0.7212999999999999
1966,0.6260999999999999
1967,0.5036999999999999
1968,0.8448
1969,0.8545
1970,0.40069999999999995
1971,0.34930000000000005
1972,0.4293
1973,0.7024999999999999
1974,0.8217000000000002
1975,0.6223000000000001
1976,0.42010000000000003
1977,0.4029
1978,0.8989999999999998
1979,0.6824000000000001
1980,0.3649
1981,0.23240000000000002
1982,0.7220999999999999
1983,0.8967
1984,0.5084
1985,0.6195
1986,0.9004999999999999
1987,0.7348
1988,0.8695
1989,0.7691000000000001
1990,0.6820999999999999
1991,0.7731
1992,0.123
1993,0.16760000000000003
1994,0.7153
1995,0.8220000000000001
1996,0.5953999999999999
1997,0.585
1998,0.46979999999999994
1999,0.7361
2000,0.31670000000000004
2001,0.3294
2002,0.557
2003,0.6878000000000001
2004,0.7811
2005,0.5150999999999999
2006,0.4389
2007,0.6838
2008,0.6698999999999999
2009,0.8051999999999999
2010,0.18029999999999996
2011,0.3527
2012,0.3704
2013,0.5012
2014,0.5039
2015,0.4253
2016,0.3038
2017,0.5475
2018,0.6902
2019,0.5988
2020,0.7229999999999999
2021,0.7337
2022,0.8909
2023,0.45600000000000007
2024,0.6278
2025,0.47380000000000005
2026,0.8244999999999999
2027,0.6468
2028,0.32339999999999997
2029,0.41290000000000004
2030,0.8587999999999999
2031,0.43949999999999995
2032,0.8512000000000001
2033,0.5545
2034,0.43529999999999996
2035,0.3785
2036,0.9168999999999998
2037,0.9091000000000001
2038,0.5462999999999999
2039,0.7607
2040,0.5809
2041,0.5805
2042,0.6148999999999999
2043,0.309
2044,0.5019
2045,0.8736
2046,0.7143999999999999
2047,0.9133999999999999
2048,0.34859999999999997
2049,0.9314
2050,0.41289999999999993
2051,0.7106999999999999
2052,0.5016
2053,0.48040000000000005
2054,0.7335999999999999
2055,0.5665
2056,0.2218
2057,0.7776000000000001
2058,0.7216000000000001
2059,0.49479999999999996
2060,0.7781
2061,0.8312999999999999
2062,0.5487
2063,0.2999
2064,0.38880000000000003
2065,0.7422000000000001
2066,0.6976
2067,0.4937
2068,0.6113999999999999
2069,0.38860000000000006
2070,0.5640000000000001
2071,0.5940000000000001
2072,0.6967000000000001
2073,0.47429999999999994
2074,0.3799
2075,0.7266
2076,0.605
2077,0.851
2078,0.36780000000000007
2079,0.46790000000000004
2080,0.41789999999999994
2081,0.7325999999999999
2082,0.3721000000000001
2083,0.4648
2084,0.7521
2085,0.44000000000000006
2086,0.4398000000000001
2087,0.7246
2088,0.22360000000000002
2089,0.4842000000000001
2090,0.8042
2091,0.42519999999999997
2092,0.7003000000000001
2093,0.8124
2094,0.7673
2095,0.2892
2096,0.36649999999999994
2097,0.6925
2098,0.6051
2099,0.5109999999999999
2100,0.5915999999999999
2101,0.7998999999999999
2102,0.4751
2103,0.3364
2104,0.8058
2105,0.7493
2106,0.9099999999999999
2107,0.7335999999999999
2108,0.7811999999999999
2109,0.4840000000000001
2110,0.5824
2111,0.5631
2112,0.8705999999999999
2113,0.8924999999999998
2114,0.3175
2115,0.8747999999999999
2116,0.6661
2117,0.30649999999999994
2118,0.6107
2119,0.05018424242424243
2120,0.37829999999999997
2121,0.7336
2122,0.4681
2123,0.7101999999999999
2124,0.6283
2125,0.5825
2126,0.6315999999999999
2127,0.7098000000000001
2128,0.11960000000000004
2129,0.5469999999999999
2130,0.8622000000000002
2131,0.7672
2132,0.3147
2133,0.5013
2134,0.6464
2135,0.7995
2136,0.6507
2137,0.8210000000000001
2138,0.6059
2139,0.7739
2140,0.22719999999999999
2141,0.8438999999999999
2142,0.5980999999999999
2143,0.48149999999999993
2144,0.7646000000000001
2145,0.6727
2146,0.3841
2147,0.8191
2148,0.8967999999999998
2149,0.4931
2150,0.4673
2151,0.6504999999999999
2152,0.5509999999999999
2153,0.6285999999999998
2154,0.8690999999999999
2155,0.5139
2156,0.8527000000000001
2157,0.7171
2158,0.704
2159,0.8695
2160,0.593
2161,0.5443
2162,0.7987
2163,0.5171
2164,0.29390000000000005
2165,0.5051
2166,0.8164999999999999
2167,0.4002
2168,0.7325999999999999
2169,0.5498
2170,0.8318999999999999
2171,0.6982
2172,0.5025999999999999
2173,0.6298
2174,0.31989999999999996
2175,0.46609999999999996
2176,0.7084
2177,0.8331
2178,0.4873
2179,0.7193
2180,0.29510000000000003
2181,0.593
2182,0.5388999999999999
2183,0.8117000000000001
2184,0.5305
2185,0.5225
2186,0.6588
2187,0.3317
2188,0.5549
2189,0.4678
2190,0.7858
2191,0.3623
2192,0.8104000000000001
2193,0.5430999999999999
2194,0.8971
2195,0.351
2196,0.5109999999999999
2197,0.45920000000000005
2198,0.38070000000000004
2199,0.42919999999999997
2200,0.7304999999999999
2201,0.44539999999999996
2202,0.2753
2203,0.6355999999999999
2204,0.8637
2205,0.781
2206,0.3623
2207,0.8328000000000001
2208,0.5729
2209,0.3074
2210,0.9464000000000002
2211,0.9435
2212,0.6458999999999999
2213,0.37440000000000007
2214,0.46980000000000005
2215,0.4963
2216,0.8716999999999999
2217,0.5893999999999998
2218,0.7030000000000001
2219,0.7788999999999999
2220,0.4645
2221,0.5279999999999999
2222,0.7348000000000001
2223,0.21870000000000003
2224,0.6367999999999999
2225,0.4309
2226,0.5757999999999999
2227,0.8102
2228,0.23260000000000006
2229,0.45709999999999995
2230,0.8733000000000001
2231,0.3139
2232,0.5995
2233,0.6481000000000001
2234,0.7851999999999999
2235,0.8724000000000001
2236,0.7389
2237,0.2703
2238,0.8459
2239,0.6451
2240,0.9399000000000001
2241,0.6063
2242,0.2878
2243,0.8785999999999999
2244,0.7022
2245,0.4067
2246,0.6794
2247,0.4645
2248,0.3343
2249,0.8995
2250,0.7988000000000001
2251,0.39269999999999994
2252,0.6874
2253,0.20729999999999998
2254,0.3392
2255,0.8010000000000002
2256,0.6934999999999999
2257,0.7466999999999999
2258,0.5865
2259,0.485
2260,0.6333
2261,0.9158
2262,0.5227
2263,0.6684
2264,0.8873
2265,0.6862999999999999
2266,0.1234
2267,0.23949999999999996
2268,0.6335999999999999
2269,0.6507999999999999
2270,0.1678
2271,0.8026
2272,0.14109999999999998
2273,0.6371999999999999
2274,0.7405999999999999
2275,0.47730000000000006
2276,0.7828000000000002
2277,0.7350000000000001
2278,0.6733999999999999
2279,0.7313
2280,0.46509999999999996
2281,0.7197000000000001
2282,0.49349999999999994
2283,0.7043
2284,0.7612
2285,0.3147
2286,0.8223999999999998
2287,0.32599999999999996
2288,0.5967
2289,0.3607
2290,0.7849
2291,0.30800000000000005
2292,0.784
2293,0.32030000000000003
2294,0.5879
2295,0.4891
2296,0.643
2297,0.8052999999999999
2298,0.8205
2299,0.4704999999999999
2300,0.9034000000000001
2301,0.5216999999999999
2302,0.7510999999999999
2303,0.7612
2304,0.2475
2305,0.737
2306,0.9127000000000001
2307,0.6759
2308,0.6498
2309,0.6356999999999999
2310,0.7567999999999999
2311,0.5760999999999998
2312,0.6003
2313,0.6128
2314,0.5538000000000001
2315,0.796
2316,0.8754
2317,0.3461
2318,0.7872999999999999
2319,0.6765000000000001
2320,0.7775000000000001
2321,0.5938000000000001
2322,0.49800000000000005
2323,0.6766
2324,0.6019
2325,0.1294
2326,0.51
2327,0.621
2328,0.20800000000000002
2329,0.49099999999999994
2330,0.9518000000000001
2331,0.37379999999999997
2332,0.5561
2333,0.6795
2334,0.6454999999999999
2335,0.5938
2336,0.7595000000000001
2337,0.9
2338,0.8145000000000001
2339,0.7091
2340,0.5627
2341,0.5526
2342,0.7439000000000001
2343,0.4683999999999999
2344,0.6599
2345,0.7757000000000001
2346,0.4976000000000001
2347,0.8309
2348,0.7335
2349,0.7443
2350,0.6411
2351,0.8311
2352,0.29860000000000003
2353,0.47479999999999994
2354,0.5477
2355,0.7617999999999999
2356,0.5608
2357,0.7904
2358,0.5103
2359,0.7016
2360,0.5005999999999999
2361,0.4822
2362,0.5847
2363,0.202
2364,0.8722
2365,0.32630000000000003
2366,0.7458000000000001
2367,0.6329
2368,0.9109999999999999
2369,0.5008999999999999
2370,0.29469999999999996
2371,0.6631
2372,0.8067
2373,0.5242
2374,0.7104
2375,0.5487000000000001
2376,0.6664000000000001
2377,0.7683
2378,0.5312
2379,0.4135000000000001
2380,0.8416
2381,0.8916999999999998
2382,0.5414999999999999
2383,0.9175000000000001
2384,0.4769
2385,0.4636
2386,0.8765000000000001
2387,0.8475000000000001
2388,0.8693000000000002
2389,0.5873000000000002
2390,0.1909909090909091
2391,0.6542
2392,0.5035000000000001
2393,0.8059000000000001
2394,0.6937
2395,0.35500000000000004
2396,0.7809999999999999
2397,0.8573000000000001
2398,0.5483999999999999
2399,0.73
2400,0.6441
2401,0.6894000000000001
2402,0.22969999999999996
2403,0.33880000000000005
2404,0.5048
2405,0.49720000000000003
2406,0.33949999999999997
2407,0.8300000000000001
2408,0.453
2409,0.4974
2410,0.5815000000000001
2411,0.4508
2412,0.6321999999999999
2413,0.6017
2414,0.32869999999999994
2415,0.6024999999999999
2416,0.8600000000000001
2417,0.817
2418,0.9204999999999999
2419,0.6402
2420,0.9262
2421,0.9136
2422,0.7263000000000001
2423,0.8789000000000001
2424,0.2686
2425,0.4393000000000001
2426,0.8119
2427,0.8
2428,0.6991
2429,0.2211
2430,0.5436
2431,0.6786000000000001
2432,0.5702
2433,0.6549
2434,0.2577
2435,0.5434999999999999
2436,0.7378
2437,0.8215
2438,0.5445
2439,0.38900000000000007
2440,0.5923
2441,0.8326
2442,0.9118999999999998
2443,0.6696000000000001
2444,0.5265
2445,0.7168
2446,0.9107000000000001
2447,0.4958
2448,0.8365
2449,0.6032
2450,0.5811
2451,0.3652
2452,0.8301000000000001
2453,0.5981
2454,0.44220000000000004
2455,0.86
2456,0.2245
2457,0.6864
2458,0.8086
2459,0.44140000000000007
2460,0.4391999999999999
2461,0.3438
2462,0.8097000000000001
2463,0.8971
2464,0.46720000000000006
2465,0.3941
2466,0.7451999999999999
2467,0.3567
2468,0.5412
2469,0.9480000000000001
2470,0.7506
2471,0.6765000000000001
2472,0.8353999999999999
2473,0.9131
2474,0.4263
2475,0.5642
2476,0.5514000000000001
2477,0.8584999999999999
2478,0.7449
2479,0.8286
2480,0.25739999999999996
2481,0.3785
2482,0.4024
2483,0.5464
2484,0.6467
2485,0.6685000000000001
2486,0.7192
2487,0.8263999999999999
2488,0.7148000000000001
2489,0.5525999999999999
2490,0.5475
2491,0.4064
2492,0.6203
2493,0.7303
2494,0.7806
2495,0.28090000000000004
2496,0.8469999999999999
2497,0.6491
2498,0.7562
2499,0.8214
2500,0.8611000000000001
2501,0.46060000000000006
2502,0.38770000000000004
2503,0.7835000000000001
2504,0.8325000000000001
2505,0.4915999999999999
2506,0.3569
2507,0.9214
2508,0.5993
2509,0.6074999999999999
2510,0.21939999999999998
2511,0.5771
2512,0.5934
2513,0.7752000000000001
2514,0.014100000000000001
2515,0.6206
2516,0.6684999999999999
2517,0.7139
2518,0.9413000000000002
2519,0.5912000000000001
2520,0.27780000000000005
2521,0.4673
2522,0.7055
2523,0.7289000000000001
2524,0.8558
2525,0.9221999999999999
2526,0.8535
2527,0.38839999999999997
2528,0.7931999999999999
2529,0.26890000000000003
2530,0.7977999999999998
2531,0.7239000000000001
2532,0.30659999999999993
2533,0.37429999999999997
2534,0.5999000000000001
2535,0.8859
2536,0.5906
2537,0.6174
2538,0.6702
2539,0.6556
2540,0.3459
2541,0.5902999999999998
2542,0.7875
2543,0.8442000000000001
2544,0.6847
2545,0.4908
2546,0.19489999999999996
2547,0.28819999999999996
2548,0.526
2549,0.36769999999999997
2550,0.4957999999999999
2551,0.5692000000000002
2552,0.8271000000000001
2553,0.47230000000000005
2554,0.7990000000000002
2555,0.6017
2556,0.7573
2557,0.9225999999999999
2558,0.4851
2559,0.6280999999999999
2560,0.8269
2561,0.263
2562,0.5445
2563,0.5622
2564,0.6068
2565,0.8472
2566,0.7182999999999999
2567,0.7361000000000002
2568,0.2603
2569,0.5748
2570,0.1604
2571,0.593
2572,0.39880000000000004
2573,0.2394
2574,0.7171
2575,0.6748000000000001
2576,0.5881000000000001
2577,0.5345000000000001
2578,0.5149
2579,0.6463000000000001
2580,0.29569999999999996
2581,0.6548
2582,0.7281000000000002
2583,0.3604
2584,0.28369999999999995
2585,0.6482
2586,0.5612
2587,0.2571
2588,0.5038999999999999
2589,0.6658999999999999
2590,0.8370000000000001
2591,0.13529999999999998
2592,0.1061
2593,0.33790000000000003
2594,0.5225
2595,0.44670000000000004
2596,0.3976
2597,0.6062000000000001
2598,0.34299999999999997
2599,0.2246
2600,0.9254
2601,0.7516
2602,0.8059
2603,0.4861
2604,0.7131000000000001
2605,0.623
2606,0.5300999999999999
2607,0.5045
2608,0.31440000000000007
2609,0.49000000000000005
2610,0.679
2611,0.31350000000000006
2612,0.5203
2613,0.788
2614,0.8487
2615,0.7333999999999999
2616,0.3936
2617,0.8148
2618,0.7638000000000001
2619,0.9210999999999998
2620,0.6044
2621,0.40709999999999996
2622,0.9267999999999998
2623,0.31350000000000006
2624,0.6524
2625,0.8386999999999999
2626,0.794
2627,0.7962
2628,0.8815
2629,0.7608999999999999
2630,0.6431999999999999
2631,0.5939
2632,0.4469999999999999
2633,0.8036
2634,0.8465999999999999
2635,0.6003000000000001
2636,0.4473000000000001
2637,0.5952999999999999
2638,0.6393
2639,0.4297000000000001
2640,0.8832000000000001
2641,0.5896
2642,0.7376
2643,0.6742999999999999
2644,0.3327
2645,0.5882
2646,0.9294
2647,0.8492999999999998
2648,0.5838
2649,0.2424
2650,0.8413
2651,0.7938000000000001
2652,0.7507
2653,0.6980000000000001
2654,0.8699
2655,0.5366
2656,0.7757
2657,0.49529999999999996
2658,0.2774
2659,0.8486
2660,0.8363999999999999
2661,0.5601999999999999
2662,0.6053
2663,0.7343999999999999
2664,0.6272
2665,0.561
2666,0.7385
2667,0.6316999999999999
2668,0.34400000000000003
2669,0.4387
2670,0.7127999999999999
2671,0.6559
2672,0.8467
2673,0.4132999999999999
2674,0.6337
2675,0.678
2676,0.47539999999999993
2677,0.5359
2678,0.8256
2679,0.5549
2680,0.3574
2681,0.4889
2682,0.30479999999999996
2683,0.48
2684,0.9427999999999999
2685,0.40630000000000005
2686,0.7247000000000001
2687,0.45430000000000004
2688,0.5897
2689,0.5704
2690,0.4375
2691,0.7783
2692,0.5593
2693,0.3478
2694,0.3536
2695,0.6182000000000001
2696,0.7247
2697,0.6849999999999999
2698,0.020708333333333336
2699,0.4074
2700,0.7292000000000001
2701,0.8667999999999999
2702,0.7194
2703,0.9346
2704,0.7605
2705,0.6885
2706,0.4835
2707,0.45380000000000004
2708,0.9393
2709,0.7462
2710,0.46929999999999994
2711,0.5080000000000001
2712,0.1769
2713,0.6847
2714,0.37170000000000003
2715,0.5296000000000001
2716,0.6079
2717,0.2048
2718,0.8426000000000002
2719,0.7750999999999999
2720,0.8131999999999999
2721,0.47030000000000005
2722,0.3566000000000001
2723,0.8102
2724,0.177
2725,0.6222000000000001
2726,0.6401
2727,0.7414
2728,0.34550000000000003
2729,0.5604
2730,0.4659
2731,0.8705999999999999
2732,0.8365
2733,0.6894
2734,0.2185
2735,0.6845
2736,0.7414
2737,0.6616
2738,0.4312
2739,0.6443000000000001
2740,0.4777
2741,0.46210000000000007
2742,0.641
2743,0.6140000000000001
2744,0.6662999999999999
2745,0.5673999999999999
2746,0.5012
2747,0.7124
2748,0.6445
2749,0.7108
2750,0.6851999999999999
2751,0.6184999999999999
2752,0.882
2753,0.3095
2754,0.7591
2755,0.5728
2756,0.8221
2757,0.5097
2758,0.6956
2759,0.5914
2760,0.5013000000000001
2761,0.8306000000000001
2762,0.5967
2763,0.8956000000000002
2764,0.7264999999999999
2765,0.7169000000000001
2766,0.7461
2767,0.7994999999999999
2768,0.7302
2769,0.6346
2770,0.3543
2771,0.5392
2772,0.13720000000000002
2773,0.6079
2774,0.549
2775,0.3175
2776,0.8698999999999998
2777,0.48019999999999996
2778,0.743
2779,0.7005
2780,0.6439000000000001
2781,0.8624
2782,0.3061
2783,0.8396000000000001
2784,0.8484999999999999
2785,0.8952
2786,0.8097999999999999
2787,0.6960999999999999
2788,0.8631
2789,0.6632999999999999
2790,0.49870000000000003
2791,0.8311999999999999
2792,0.69
2793,0.3964
2794,0.5319999999999999
2795,0.6267999999999999
2796,0.6642
2797,0.8751000000000001
2798,0.7920999999999999
2799,0.5127
2800,0.7691999999999999
2801,0.8942
2802,0.45809999999999995
2803,0.5681999999999999
2804,0.5613
2805,0.4760999999999999
2806,0.6502000000000001
2807,0.7908
2808,0.7609
2809,0.24560000000000004
2810,0.4667
2811,0.7139999999999999
2812,0.7673
2813,0.3149
2814,0.7124
2815,0.4086
2816,0.2991
2817,0.4041
2818,0.49470000000000003
2819,0.3034
2820,0.47240000000000004
2821,0.38980000000000004
2822,0.7032
2823,0.3325
2824,0.5882999999999999
2825,0.38399999999999995
2826,0.5666999999999999
2827,0.6083
2828,0.5509000000000001
2829,0.28540000000000004
2830,0.4010000000000001
2831,0.6712
2832,0.45280000000000004
2833,0.7605000000000001
2834,0.0825
2835,0.7131
2836,0.8513
2837,0.6691
2838,0.36740000000000006
2839,0.5982999999999999
2840,0.6849999999999999
2841,0.7708999999999999
2842,0.0856
2843,0.16469999999999999
2844,0.5687
2845,0.5016
2846,0.6546999999999998
2847,0.4561
2848,0.38739999999999997
2849,0.37370000000000003
2850,0.2332
2851,0.5486
2852,0.5659
2853,0.6479
2854,0.6297999999999999
2855,0.7136000000000001
2856,0.18949999999999997
2857,0.7716999999999998
2858,0.6643
2859,0.6577
2860,0.472
2861,0.3619
2862,0.19399999999999998
2863,0.6616
2864,0.5168
2865,0.5528
2866,0.5296000000000001
2867,0.7299000000000001
2868,0.4391
2869,0.4779999999999999
2870,0.35810000000000003
2871,0.22319166666666668
2872,0.8320000000000001
2873,0.8100999999999999
2874,0.7968
2875,0.5743
2876,0.7029
2877,0.7663
2878,0.6952999999999999
2879,0.8972000000000001
2880,0.242
2881,0.5389999999999999
2882,0.7424
2883,0.5265
2884,0.7019
2885,0.5913
2886,0.9136
2887,0.6672
2888,0.7228
2889,0.45280000000000004
2890,0.7773999999999999
2891,0.6494000000000001
2892,0.20790000000000003
2893,0.5949
2894,0.6441
2895,0.5958
2896,0.516
2897,0.5674
2898,0.6688
2899,0.8097000000000001
2900,0.8244999999999999
2901,0.229
2902,0.4873
2903,0.7314999999999999
2904,0.5347
2905,0.48100000000000004
2906,0.9115
2907,0.7764
2908,0.4343
2909,0.533
2910,0.8827999999999999
2911,0.5445
2912,0.9006000000000001
2913,0.6155
2914,0.6746
2915,0.6927999999999999
2916,0.44410000000000005
2917,0.4952
2918,0.9219999999999999
2919,0.47940000000000005
2920,0.39350000000000007
2921,0.5006000000000002
2922,0.6832
2923,0.5430999999999999
2924,0.5074
2925,0.6787000000000001
2926,0.6709
2927,0.8796000000000002
2928,0.1896
2929,0.7489000000000001
2930,0.8238
2931,0.7932
2932,0.3516
2933,0.5319999999999999
2934,0.34690000000000004
2935,0.7989999999999999
2936,0.7797
2937,0.7224999999999999
